Codice Provincia/Uts,Codice Comune (numerico),Comune,Popolazione residente,Superficie (Kmq),Anno (Popolazione residente)
283,83089,Santa Teresa di Riva,9271,8.1175,2020
283,83090,San Teodoro,1260,13.974,2020
283,83091,Santo Stefano di Camastra,4416,21.9173,2020
283,83092,Saponara,3707,26.2623,2020
283,83093,Savoca,1660,9.0755,2020
283,83094,Scaletta Zanclea,1915,4.7618,2020
283,83095,Sinagra,2515,24.027,2020
283,83096,Spadafora,4701,10.5246,2020
283,83097,Taormina,10492,13.1331,2020
283,83098,Torregrotta,7239,4.126,2020
283,83099,Tortorici,5908,70.5008,2020
283,83100,Tripi,769,54.6669,2020
283,83101,Tusa,2663,41.0737,2020
283,83102,Ucria,940,26.2643,2020
283,83103,Valdina,1276,2.6016,2020
283,83104,Venetico,3896,4.517,2020
283,83105,Villafranca Tirrena,8196,14.2458,2020
283,83106,Terme Vigliatore,7165,13.228,2020
283,83107,Acquedolci,5466,12.9304,2020
283,83108,Torrenova,4440,12.9268,2020
84,84001,Agrigento,55872,245.3165,2020
84,84002,Alessandria della Rocca,2567,62.2395,2020
84,84003,Aragona,8892,74.7015,2020
84,84004,Bivona,3298,88.5732,2020
84,84005,Burgio,2532,42.2307,2020
84,84006,Calamonaci,1203,32.8901,2020
84,84007,Caltabellotta,3310,124.087,2020
84,84008,Camastra,1910,16.3155,2020
84,84009,Cammarata,5930,192.453,2020
84,84010,Campobello di Licata,9260,81.3276,2020
84,84011,Canicattì,34446,91.8595,2020
84,84012,Casteltermini,7473,99.9816,2020
84,84013,Castrofilippo,2646,18.0752,2020
84,84014,Cattolica Eraclea,3364,62.1638,2020
84,84015,Cianciana,3177,38.0815,2020
84,84016,Comitini,887,21.89,2020
84,84017,Favara,31821,81.875,2020
84,84018,Grotte,5303,23.976,2020
84,84019,Joppolo Giancaxio,1102,19.1421,2020
84,84020,Lampedusa e Linosa,6337,25.2217,2020
84,84021,Licata,34671,179.9535,2020
84,84022,Lucca Sicula,1730,18.632,2020
84,84023,Menfi,11812,113.578,2020
84,84024,Montallegro,2385,27.4124,2020
84,84025,Montevago,2734,32.9092,2020
84,84026,Naro,7110,207.4873,2020
84,84027,Palma di Montechiaro,21437,77.0626,2020
84,84028,Porto Empedocle,15622,25.2257,2020
84,84029,Racalmuto,7603,68.1009,2020
84,84030,Raffadali,12260,22.2987,2020
84,84031,Ravanusa,10574,49.5006,2020
84,84032,Realmonte,4379,20.3693,2020
84,84033,Ribera,18058,118.521,2020
84,84034,Sambuca di Sicilia,5485,96.3715,2020
84,84035,San Biagio Platani,2946,42.6663,2020
84,84036,San Giovanni Gemini,7590,26.5594,2020
84,84037,Santa Elisabetta,2166,16.1674,2020
84,84038,Santa Margherita di Belice,6104,67.2752,2020
84,84039,Sant'Angelo Muxaro,1184,64.5212,2020
84,84040,Santo Stefano Quisquina,4216,85.5183,2020
84,84041,Sciacca,39250,191.6678,2020
84,84042,Siculiana,4177,40.9909,2020
84,84043,Villafranca Sicula,1358,17.6292,2020
85,85001,Acquaviva Platani,891,14.6333,2020
85,85002,Bompensiere,522,19.9464,2020
85,85003,Butera,4234,298.5222,2020
85,85004,Caltanissetta,59864,421.2465,2020
85,85005,Campofranco,2758,36.113,2020
85,85006,Delia,3958,12.3988,2020
85,85007,Gela,72491,279.2195,2020
85,85008,Marianopoli,1669,13.0705,2020
85,85009,Mazzarino,11181,295.5893,2020
85,85010,Milena,2777,24.6266,2020
85,85011,Montedoro,1418,14.5331,2020
85,85012,Mussomeli,10059,164.4247,2020
85,85013,Niscemi,25180,96.8171,2020
85,85014,Resuttano,1809,38.2733,2020
85,85015,Riesi,10697,66.9953,2020
85,85016,San Cataldo,21255,72.7746,2020
85,85017,Santa Caterina Villarmosa,4847,75.8139,2020
85,85018,Serradifalco,5679,41.9382,2020
85,85019,Sommatino,6487,34.7565,2020
85,85020,Sutera,1234,35.5836,2020
85,85021,Vallelunga Pratameno,3198,39.3738,2020
85,85022,Villalba,1480,41.8177,2020
86,86001,Agira,7756,164.0807,2020
86,86002,Aidone,4389,210.7759,2020
86,86003,Assoro,4892,112.1499,2020
86,86004,Barrafranca,12063,53.712,2020
86,86005,Calascibetta,4169,89.1179,2020
86,86006,Catenanuova,4519,11.2247,2020
86,86007,Centuripe,5172,174.1946,2020
86,86008,Cerami,1859,95.0465,2020
86,86009,Enna,26037,358.7437,2020
86,86010,Gagliano Castelferrato,3368,56.2367,2020
86,86011,Leonforte,12583,84.3917,2020
86,86012,Nicosia,12947,218.5057,2020
86,86013,Nissoria,2849,61.8245,2020
86,86014,Piazza Armerina,20749,304.5376,2020
86,86015,Pietraperzia,6459,118.1099,2020
86,86016,Regalbuto,6830,170.2924,2020
86,86017,Sperlinga,691,59.139,2020
86,86018,Troina,8699,168.2777,2020
86,86019,Valguarnera Caropepe,7163,9.4134,2020
86,86020,Villarosa,4496,54.892,2020
287,87001,Aci Bonaccorsi,3495,1.7242,2020
287,87002,Aci Castello,17987,8.7058,2020
287,87003,Aci Catena,28160,8.5219,2020
287,87004,Acireale,50627,40.4413,2020
287,87005,Aci Sant'Antonio,17867,14.3333,2020
287,87006,Adrano,33926,83.2208,2020
287,87007,Belpasso,27546,166.3264,2020
287,87008,Biancavilla,22987,70.2753,2020
287,87009,Bronte,18327,250.8569,2020
287,87010,Calatabiano,5133,26.4172,2020
287,87011,Caltagirone,36241,383.3735,2020
287,87012,Camporotondo Etneo,5149,6.554,2020
287,87013,Castel di Iudica,4352,103.2097,2020
287,87014,Castiglione di Sicilia,2969,118.9022,2020
287,87015,Catania,300356,182.796,2020
287,87016,Fiumefreddo di Sicilia,9086,12.1599,2020
287,87017,Giarre,26485,27.3544,2020
287,87018,Grammichele,12561,32.0655,2020
287,87019,Gravina di Catania,25031,5.1302,2020
287,87020,Licodia Eubea,2794,112.4453,2020
287,87021,Linguaglossa,5098,60.2466,2020
287,87022,Maletto,3613,40.9571,2020
287,87023,Mascali,14092,37.8462,2020
287,87024,Mascalucia,31628,16.3066,2020
287,87025,Militello in Val di Catania,6792,62.4748,2020
287,87026,Milo,1038,16.6713,2020
287,87027,Mineo,4991,245.2684,2020
287,87028,Mirabella Imbaccari,4282,15.3009,2020
287,87029,Misterbianco,48943,37.6868,2020
287,87030,Motta Sant'Anastasia,11987,35.6999,2020
287,87031,Nicolosi,7529,42.6505,2020
287,87032,Palagonia,15805,57.7851,2020
287,87033,Paternò,45621,144.6802,2020
287,87034,Pedara,14714,19.2394,2020
287,87035,Piedimonte Etneo,3927,26.5431,2020
287,87036,Raddusa,2875,23.3861,2020
287,87037,Ramacca,10377,306.4331,2020
287,87038,Randazzo,10324,205.6137,2020
287,87039,Riposto,13969,13.2139,2020
287,87040,San Cono,2431,6.6313,2020
287,87041,San Giovanni la Punta,23336,10.8496,2020
287,87042,San Gregorio di Catania,11464,5.649,2020
287,87043,San Michele di Ganzaria,2965,25.8122,2020
287,87044,San Pietro Clarenza,8123,6.2721,2020
287,87045,Sant'Agata li Battiati,9318,3.118,2020
287,87046,Sant'Alfio,1522,25.8595,2020
287,87047,Santa Maria di Licodia,7395,26.2767,2020
287,87048,Santa Venerina,8303,19.0259,2020
287,87049,Scordia,16296,24.3092,2020
287,87050,Trecastagni,11073,19.1562,2020
287,87051,Tremestieri Etneo,19892,6.4902,2020
287,87052,Valverde,7775,5.5218,2020
287,87053,Viagrande,8715,10.0944,2020
287,87054,Vizzini,5772,126.7508,2020
287,87055,Zafferana Etnea,9282,76.8653,2020
287,87056,Mazzarrone,3921,34.7833,2020
287,87057,Maniace,3739,37.7004,2020
287,87058,Ragalna,4083,39.528,2020
88,88001,Acate,10620,102.4684,2020
88,88002,Chiaramonte Gulfi,7926,127.374,2020
88,88003,Comiso,29978,65.4008,2020
88,88004,Giarratana,2830,43.6296,2020
88,88005,Ispica,16127,113.753,2020
88,88006,Modica,53370,292.3698,2020
88,88007,Monterosso Almo,2829,56.55,2020
88,88008,Pozzallo,18940,15.3764,2020
88,88009,Ragusa,72579,444.7079,2020
88,88010,Santa Croce Camerina,10838,41.085,2020
88,88011,Scicli,26822,138.7215,2020
88,88012,Vittoria,62051,182.4725,2020
89,89001,Augusta,34857,111.1579,2020
89,89002,Avola,30503,74.5914,2020
89,89003,Buccheri,1778,57.831,2020
89,89004,Buscemi,978,52.0509,2020
89,89005,Canicattini Bagni,6639,15.0628,2020
89,89006,Carlentini,17152,158.9089,2020
89,89007,Cassaro,729,19.6155,2020
89,89008,Ferla,2349,24.8976,2020
89,89009,Floridia,21561,26.4772,2020
89,89010,Francofonte,11908,74.2007,2020
89,89011,Lentini,22106,216.7816,2020
89,89012,Melilli,13257,136.4172,2020
89,89013,Noto,23638,554.9841,2020
89,89014,Pachino,21521,50.9828,2020
89,89015,Palazzolo Acreide,8247,87.5343,2020
89,89016,Rosolini,20644,76.4685,2020
89,89017,Siracusa,117053,207.8248,2020
89,89018,Solarino,7556,13.0204,2020
89,89019,Sortino,8337,93.3295,2020
89,89020,Portopalo di Capo Passero,3790,15.0908,2020
89,89021,Priolo Gargallo,11468,56.9645,2020
90,90001,Aggius,1409,86.3046,2020
90,90002,Alà dei Sardi,1787,197.9892,2020
90,90003,Alghero,42325,225.4113,2020
90,90004,Anela,592,36.8902,2020
90,90005,Ardara,757,38.1886,2020
90,90006,Arzachena,13337,230.8505,2020
90,90007,Banari,539,21.2509,2020
90,90008,Benetutti,1736,94.446,2020
90,90009,Berchidda,2636,201.8768,2020
90,90010,Bessude,398,26.794,2020
90,90011,Bonnanaro,952,21.8441,2020
90,90012,Bono,3369,74.5393,2020
90,90013,Bonorva,3233,149.744,2020
90,90014,Bortigiadas,737,75.8973,2020
90,90015,Borutta,262,4.7583,2020
90,90016,Bottidda,660,33.7144,2020
90,90017,Buddusò,3666,176.8381,2020
90,90018,Bultei,854,96.8314,2020
90,90019,Bulzi,475,21.6697,2020
90,90020,Burgos,859,18.077,2020
90,90021,Calangianus,3854,126.8371,2020
90,90022,Cargeghe,605,12.0464,2020
90,90023,Castelsardo,5687,43.3436,2020
90,90024,Cheremule,408,24.2502,2020
90,90025,Chiaramonti,1529,98.6116,2020
90,90026,Codrongianos,1276,30.3907,2020
90,90027,Cossoine,776,39.1704,2020
90,90028,Esporlatu,376,18.4001,2020
90,90029,Florinas,1466,36.0608,2020
90,90030,Giave,500,47.0662,2020
90,90031,Illorai,776,57.1904,2020
90,90032,Ittireddu,482,23.6867,2020
90,90033,Ittiri,8188,111.4578,2020
90,90034,Laerru,872,19.8495,2020
90,90035,La Maddalena,10722,51.6732,2020
90,90036,Luogosanto,1821,135.0697,2020
90,90037,Luras,2466,87.5852,2020
90,90038,Mara,532,18.6434,2020
90,90039,Martis,480,22.9593,2020
90,90040,Monteleone Rocca Doria,107,13.3858,2020
90,90041,Monti,2336,123.822,2020
90,90042,Mores,1777,94.8547,2020
90,90043,Muros,831,11.2256,2020
90,90044,Nughedu San Nicolò,768,67.8938,2020
90,90045,Nule,1291,51.9467,2020
90,90046,Nulvi,2662,67.375,2020
90,90047,Olbia,59948,383.6361,2020
90,90048,Olmedo,4125,33.4655,2020
90,90049,Oschiri,3074,215.6111,2020
90,90050,Osilo,2879,98.031,2020
90,90051,Ossi,5529,30.0898,2020
90,90052,Ozieri,10023,252.1279,2020
90,90053,Padria,625,48.3942,2020
90,90054,Palau,4077,44.4411,2020
90,90055,Pattada,2928,164.8777,2020
90,90056,Perfugas,2261,60.8803,2020
90,90057,Ploaghe,4383,96.2684,2020
90,90058,Porto Torres,21377,104.5108,2020
90,90059,Pozzomaggiore,2442,78.7714,2020
90,90060,Putifigari,707,53.1002,2020
90,90061,Romana,504,21.5953,2020
90,90062,Aglientu,1179,148.1899,2020
90,90063,Santa Teresa Gallura,4951,102.2847,2020
90,90064,Sassari,122506,547.0333,2020
90,90065,Sedini,1272,40.5057,2020
90,90066,Semestene,129,39.5828,2020
90,90067,Sennori,7001,31.3396,2020
90,90068,Siligo,818,43.4487,2020
90,90069,Sorso,14339,67.0106,2020
90,90070,Tempio Pausania,13443,210.8176,2020
90,90071,Thiesi,2826,63.2444,2020
90,90072,Tissi,2343,10.2376,2020
90,90073,Torralba,914,36.5029,2020
90,90074,Trinità d'Agultu e Vignola,2216,134.0008,2020
90,90075,Tula,1469,66.1853,2020
90,90076,Uri,2864,56.8063,2020
90,90077,Usini,4254,30.7367,2020
90,90078,Villanova Monteleone,2177,202.6815,2020
90,90079,Valledoria,4216,25.9539,2020
90,90080,Telti,2224,83.2468,2020
90,90081,Badesi,1819,31.3026,2020
90,90082,Viddalba,1623,50.4089,2020
90,90083,Golfo Aranci,2406,37.4285,2020
90,90084,Loiri Porto San Paolo,3551,118.5196,2020
90,90085,Sant'Antonio di Gallura,1448,81.6928,2020
90,90086,Tergu,602,36.8773,2020
90,90087,Santa Maria Coghinas,1296,22.9701,2020
90,90088,Erula,707,39.3115,2020
90,90089,Stintino,1543,59.043,2020
90,90090,Padru,2024,157.996,2020
90,90091,Budoni,5221,54.2785,2020
90,90092,San Teodoro,4923,107.5989,2020
91,91001,Aritzo,1215,75.5753,2020
91,91002,Arzana,2285,162.486,2020
91,91003,Atzara,1036,35.9218,2020
91,91004,Austis,768,50.8081,2020
91,91005,Bari Sardo,3848,37.4258,2020
91,91006,Baunei,3469,211.8973,2020
91,91007,Belvì,579,18.1022,2020
91,91008,Birori,508,17.3275,2020
91,91009,Bitti,2661,215.3679,2020
91,91010,Bolotana,2456,108.4346,2020
91,91011,Borore,1989,42.6755,2020
91,91012,Bortigali,1251,67.327,2020
91,91016,Desulo,2166,74.4978,2020
91,91017,Dorgali,8288,226.5328,2020
91,91018,Dualchi,590,23.4099,2020
91,91019,Elini,557,10.6497,2020
91,91024,Fonni,3752,112.2661,2020
91,91025,Gadoni,725,43.4345,2020
91,91026,Gairo,1317,77.49,2020
91,91027,Galtellì,2380,56.53,2020
91,91028,Gavoi,2527,38.0587,2020
91,91031,Girasole,1278,13.1613,2020
91,91032,Ilbono,2014,31.132,2020
91,91033,Irgoli,2239,75.2988,2020
91,91035,Jerzu,3069,102.4051,2020
91,91037,Lanusei,5154,53.1687,2020
91,91038,Lei,474,19.1146,2020
91,91039,Loceri,1265,19.3735,2020
91,91040,Loculi,504,38.1494,2020
91,91041,Lodè,1638,123.4437,2020
91,91042,Lotzorai,2100,16.8669,2020
91,91043,Lula,1277,148.7146,2020
91,91044,Macomer,9567,122.7633,2020
91,91046,Mamoiada,2413,48.8294,2020
91,91047,Meana Sardo,1624,73.8037,2020
91,91050,Noragugume,294,26.7317,2020
91,91051,Nuoro,34660,192.059,2020
91,91055,Oliena,6722,165.7374,2020
91,91056,Ollolai,1202,27.2372,2020
91,91057,Olzai,792,69.8209,2020
91,91058,Onanì,375,71.97,2020
91,91059,Onifai,709,43.1843,2020
91,91060,Oniferi,898,35.6734,2020
91,91061,Orani,2742,130.4318,2020
91,91062,Orgosolo,3991,222.5957,2020
91,91063,Orosei,6798,90.9957,2020
91,91064,Orotelli,1916,61.1765,2020
91,91066,Ortueri,1066,38.8335,2020
91,91067,Orune,2185,128.4462,2020
91,91068,Osidda,223,25.6759,2020
91,91069,Osini,740,39.814,2020
91,91070,Ottana,2224,45.0708,2020
91,91071,Ovodda,1538,40.8474,2020
91,91072,Perdasdefogu,1757,77.7449,2020
91,91073,Posada,3006,32.7669,2020
91,91077,Sarule,1596,52.7148,2020
91,91083,Silanus,2022,47.9345,2020
91,91084,Sindia,1626,58.5657,2020
91,91085,Siniscola,11136,196.4124,2020
91,91086,Sorgono,1552,56.0512,2020
91,91088,Talana,971,118.6731,2020
91,91089,Tertenia,3839,117.6501,2020
91,91090,Teti,617,43.8006,2020
91,91091,Tiana,457,19.3156,2020
91,91093,Tonara,1851,52.0143,2020
91,91094,Torpè,2712,91.5027,2020
91,91095,Tortolì,10969,40.285,2020
91,91097,Triei,1055,32.9802,2020
91,91098,Ulassai,1393,122.4109,2020
91,91099,Urzulei,1154,129.6349,2020
91,91100,Ussassai,492,47.323,2020
91,91101,Villagrande Strisaili,2997,210.351,2020
91,91103,Cardedu,1948,33.389,2020
91,91104,Lodine,309,7.7001,2020
292,92003,Assemini,26291,118.1723,2020
292,92009,Cagliari,149572,84.5839,2020
292,92011,Capoterra,23089,68.4888,2020
292,92015,Decimomannu,8222,27.7167,2020
292,92037,Maracalagonis,7888,101.3687,2020
292,92050,Pula,7064,138.9157,2020
292,92051,Quartu Sant'Elena,68640,96.4102,2020
292,92066,Sarroch,5097,67.8293,2020
292,92068,Selargius,28655,26.6857,2020
292,92074,Sestu,20772,48.2851,2020
292,92075,Settimo San Pietro,6776,23.294,2020
292,92080,Sinnai,17301,223.908,2020
292,92090,Uta,8585,134.7065,2020
292,92099,Villa San Pietro,2148,39.887,2020
292,92105,Quartucciu,12864,27.9315,2020
292,92108,Elmas,9349,14.0545,2020
292,92109,Monserrato,19175,6.4217,2020
93,93001,Andreis,262,26.9502,2020
93,93002,Arba,1296,15.3112,2020
93,93004,Aviano,8854,113.3483,2020
93,93005,Azzano Decimo,15702,51.3378,2020
93,93006,Barcis,234,103.4107,2020
93,93007,Brugnera,9258,29.1193,2020
93,93008,Budoia,2505,37.3582,2020
93,93009,Caneva,6361,41.7946,2020
93,93010,Casarsa della Delizia,8257,20.466,2020
93,93011,Castelnovo del Friuli,826,22.4812,2020
93,93012,Cavasso Nuovo,1480,10.5962,2020
93,93013,Chions,5126,33.4461,2020
93,93014,Cimolais,352,100.8511,2020
93,93015,Claut,877,165.9013,2020
93,93016,Clauzetto,384,28.3078,2020
93,93017,Cordenons,18067,56.3393,2020
93,93018,Cordovado,2684,12.0182,2020
93,93019,Erto e Casso,372,52.4192,2020
93,93020,Fanna,1490,10.2629,2020
93,93021,Fiume Veneto,11786,35.7555,2020
93,93022,Fontanafredda,12697,46.4018,2020
93,93024,Frisanco,571,60.987,2020
93,93025,Maniago,11622,69.4596,2020
93,93026,Meduno,1539,31.5906,2020
93,93027,Montereale Valcellina,4323,67.8802,2020
93,93028,Morsano al Tagliamento,2682,32.5331,2020
93,93029,Pasiano di Pordenone,7758,45.5945,2020
93,93030,Pinzano al Tagliamento,1484,21.9508,2020
93,93031,Polcenigo,3140,49.6887,2020
93,93032,Porcia,15067,29.5333,2020
93,93033,Pordenone,51403,38.2114,2020
93,93034,Prata di Pordenone,8483,22.9602,2020
93,93035,Pravisdomini,3401,16.2091,2020
93,93036,Roveredo in Piano,5942,15.8565,2020
93,93037,Sacile,20058,32.7407,2020
93,93038,San Giorgio della Richinvelda,4717,48.1525,2020
93,93039,San Martino al Tagliamento,1426,17.979,2020
93,93040,San Quirino,4220,51.7586,2020
93,93041,San Vito al Tagliamento,15077,60.8809,2020
93,93042,Sequals,2182,27.7045,2020
93,93043,Sesto al Reghena,6346,40.6729,2020
93,93044,Spilimbergo,11942,71.8756,2020
93,93045,Tramonti di Sopra,286,125.1433,2020
93,93046,Tramonti di Sotto,346,85.5471,2020
93,93047,Travesio,1780,28.379,2020
93,93049,Vito d'Asio,717,53.7144,2020
93,93050,Vivaro,1304,37.6768,2020
93,93051,Zoppola,8374,45.5349,2020
93,93052,Vajont,1684,1.5859,2020
93,93053,Valvasone Arzene,3890,29.675,2020
94,94001,Acquaviva d'Isernia,395,13.5139,2020
94,94002,Agnone,4796,96.8489,2020
94,94003,Bagnoli del Trigno,665,36.8009,2020
94,94004,Belmonte del Sannio,675,20.3167,2020
94,94005,Cantalupo nel Sannio,733,15.638,2020
94,94006,Capracotta,821,42.5447,2020
94,94007,Carovilli,1279,41.5624,2020
94,94008,Carpinone,1044,32.4292,2020
94,94009,Castel del Giudice,314,14.8083,2020
94,94010,Castelpetroso,1577,22.7064,2020
94,94011,Castelpizzuto,153,15.3894,2020
94,94012,Castel San Vincenzo,474,21.9784,2020
94,94013,Castelverrino,101,6.1987,2020
94,94014,Cerro al Volturno,1170,23.7896,2020
94,94015,Chiauci,204,15.8538,2020
94,94016,Civitanova del Sannio,919,50.4723,2020
94,94017,Colli a Volturno,1291,25.2497,2020
94,94018,Conca Casale,170,14.4296,2020
94,94019,Filignano,584,30.8761,2020
94,94020,Forlì del Sannio,646,32.5616,2020
94,94021,Fornelli,1826,23.1728,2020
94,94022,Frosolone,2889,49.8862,2020
94,94023,Isernia,20971,69.1501,2020
94,94024,Longano,659,27.3726,2020
94,94025,Macchia d'Isernia,1057,17.7115,2020
94,94026,Macchiagodena,1656,34.3511,2020
94,94027,Miranda,963,22.1461,2020
94,94028,Montaquila,2316,25.449,2020
94,94029,Montenero Val Cocchiara,505,22.0189,2020
94,94030,Monteroduni,2056,37.2123,2020
94,94031,Pesche,1578,12.9625,2020
94,94032,Pescolanciano,829,34.7337,2020
94,94033,Pescopennataro,244,18.832,2020
94,94034,Pettoranello del Molise,429,15.584,2020
94,94035,Pietrabbondante,647,27.4436,2020
94,94036,Pizzone,309,33.4825,2020
94,94037,Poggio Sannita,597,25.7364,2020
94,94038,Pozzilli,2186,34.6597,2020
94,94039,Rionero Sannitico,1033,29.2126,2020
94,94040,Roccamandolfi,871,53.6623,2020
94,94041,Roccasicura,510,28.6049,2020
94,94042,Rocchetta a Volturno,1081,23.3409,2020
94,94043,San Pietro Avellana,439,44.9457,2020
94,94044,Sant'Agapito,1366,15.9289,2020
94,94045,Santa Maria del Molise,676,17.1965,2020
94,94046,Sant'Angelo del Pesco,344,15.5895,2020
94,94047,Sant'Elena Sannita,275,14.076,2020
94,94048,Scapoli,606,18.9353,2020
94,94049,Sessano del Molise,662,25.3179,2020
94,94050,Sesto Campano,2134,35.3166,2020
94,94051,Vastogirardi,642,60.7037,2020
94,94052,Venafro,11048,46.4518,2020
95,95001,Abbasanta,2572,39.8469,2020
95,95002,Aidomaggiore,411,41.2051,2020
95,95003,Albagiara,243,8.8673,2020
95,95004,Ales,1322,22.452,2020
95,95005,Allai,353,27.3604,2020
95,95006,Arborea,3769,94.7921,2020
95,95007,Ardauli,806,20.5295,2020
95,95008,Assolo,355,16.3723,2020
95,95009,Asuni,317,21.3433,2020
95,95010,Baradili,80,5.5735,2020
95,95011,Baratili San Pietro,1219,6.0966,2020
95,95012,Baressa,576,12.5116,2020
95,95013,Bauladu,654,24.2197,2020
95,95014,Bidonì,134,11.7239,2020
95,95015,Bonarcado,1519,28.4117,2020
95,95016,Boroneddu,159,4.5886,2020
95,95017,Busachi,1191,59.0266,2020
95,95018,Cabras,8843,102.2534,2020
95,95019,Cuglieri,2493,120.597,2020
95,95020,Fordongianus,861,39.4817,2020
95,95021,Ghilarza,4285,55.4597,2020
95,95022,Gonnoscodina,453,8.8205,2020
95,95023,Gonnosnò,722,15.4582,2020
95,95024,Gonnostramatza,821,17.6423,2020
95,95025,Marrubiu,4614,61.2346,2020
95,95026,Masullas,1014,18.6808,2020
95,95027,Milis,1459,18.6691,2020
95,95028,Mogorella,419,17.0619,2020
95,95029,Mogoro,3974,48.9861,2020
95,95030,Morgongiori,669,45.1972,2020
95,95031,Narbolia,1709,40.5004,2020
95,95032,Neoneli,629,48.0142,2020
95,95033,Norbello,1161,26.1807,2020
95,95034,Nughedu Santa Vittoria,463,28.5715,2020
95,95035,Nurachi,1709,15.9653,2020
95,95036,Nureci,329,12.8665,2020
95,95037,Ollastra,1139,21.4698,2020
95,95038,Oristano,30723,84.5723,2020
95,95039,Palmas Arborea,1487,39.3276,2020
95,95040,Pau,282,13.816,2020
95,95041,Paulilatino,2110,103.8471,2020
95,95042,Pompu,228,5.3157,2020
95,95043,Riola Sardo,2036,48.1091,2020
95,95044,Ruinas,622,30.4581,2020
95,95045,Samugheo,2814,81.2826,2020
95,95046,San Nicolò d'Arcidano,2521,28.3569,2020
95,95047,Santa Giusta,4673,69.2151,2020
95,95048,Villa Sant'Antonio,334,19.05,2020
95,95049,Santu Lussurgiu,2247,99.7954,2020
95,95050,San Vero Milis,2407,72.4749,2020
95,95051,Scano di Montiferro,1434,60.4676,2020
95,95052,Sedilo,2018,68.4524,2020
95,95053,Seneghe,1698,57.8527,2020
95,95054,Senis,430,16.0628,2020
95,95055,Sennariolo,159,15.6128,2020
95,95056,Siamaggiore,892,13.1726,2020
95,95057,Siamanna,779,28.3563,2020
95,95058,Simala,296,13.3786,2020
95,95059,Simaxis,2126,27.8199,2020
95,95060,Sini,491,8.7514,2020
95,95061,Siris,226,6.0044,2020
95,95062,Solarussa,2302,31.8589,2020
95,95063,Sorradile,348,26.3402,2020
95,95064,Tadasuni,146,5.0943,2020
95,95065,Terralba,9830,49.9709,2020
95,95066,Tramatza,943,16.7998,2020
95,95067,Tresnuraghes,1116,31.5843,2020
95,95068,Ulà Tirso,489,18.8464,2020
95,95069,Uras,2724,39.2388,2020
95,95070,Usellus,724,35.0735,2020
95,95071,Villanova Truschedu,302,16.6098,2020
95,95072,Villaurbana,1518,58.7001,2020
