Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune (alfanumerico),Codice Comune (numerico),Comune,Comune (dizione straniera),Sigla automobilistica,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Anno Censimento,Superficie (Kmq),Anno (Superficie),Popolazione residente,Anno (Popolazione residente),TIME_PERIOD,Codice Provincia (Storico)
3,9,45,45006,45006,Filattiera,,MS,0,0,2361.0,2011,"48,7783",2016,2304,2016,2016,45.0
3,9,45,45007,45007,Fivizzano,,MS,0,0,8267.0,2011,"181,1155",2016,7899,2016,2016,45.0
3,9,45,45008,45008,Fosdinovo,,MS,0,0,4971.0,2011,"48,3949",2016,4794,2016,2016,45.0
3,9,45,45009,45009,Licciana Nardi,,MS,0,0,4955.0,2011,"55,6777",2016,4882,2016,2016,45.0
3,9,45,45010,45010,Massa,,MS,1,0,68856.0,2011,"93,8397",2016,68493,2016,2016,45.0
3,9,45,45011,45011,Montignoso,,MS,0,0,10226.0,2011,"16,7091",2016,10246,2016,2016,45.0
3,9,45,45012,45012,Mulazzo,,MS,0,0,2566.0,2011,"62,5051",2016,2396,2016,2016,45.0
3,9,45,45013,45013,Podenzana,,MS,0,0,2142.0,2011,"17,1035",2016,2221,2016,2016,45.0
3,9,45,45014,45014,Pontremoli,,MS,0,0,7633.0,2011,"182,5158",2016,7317,2016,2016,45.0
3,9,45,45015,45015,Tresana,,MS,0,0,2085.0,2011,"44,4507",2016,2013,2016,2016,45.0
3,9,45,45016,45016,Villafranca in Lunigiana,,MS,0,0,4730.0,2011,"29,3197",2016,4736,2016,2016,45.0
3,9,45,45017,45017,Zeri,,MS,0,0,1201.0,2011,"73,6187",2016,1074,2016,2016,45.0
3,9,46,46001,46001,Altopascio,,LU,0,0,15072.0,2011,"28,5991",2016,15480,2016,2016,46.0
3,9,46,46002,46002,Bagni di Lucca,,LU,0,0,6207.0,2011,"164,7064",2016,6151,2016,2016,46.0
3,9,46,46003,46003,Barga,,LU,0,0,10125.0,2011,"66,4641",2016,9944,2016,2016,46.0
3,9,46,46004,46004,Borgo a Mozzano,,LU,0,0,7227.0,2011,"72,2028",2016,7077,2016,2016,46.0
3,9,46,46005,46005,Camaiore,,LU,0,0,32083.0,2011,"85,3877",2016,32011,2016,2016,46.0
3,9,46,46006,46006,Camporgiano,,LU,0,0,2285.0,2011,"27,0912",2016,2150,2016,2016,46.0
3,9,46,46007,46007,Capannori,,LU,0,0,44898.0,2011,"156,1777",2016,46145,2016,2016,46.0
3,9,46,46008,46008,Careggine,,LU,0,0,584.0,2011,"24,0810",2016,556,2016,2016,46.0
3,9,46,46009,46009,Castelnuovo di Garfagnana,,LU,0,0,6059.0,2011,"28,4824",2016,5973,2016,2016,46.0
3,9,46,46010,46010,Castiglione di Garfagnana,,LU,0,0,1860.0,2011,"48,5253",2016,1806,2016,2016,46.0
3,9,46,46011,46011,Coreglia Antelminelli,,LU,0,0,5232.0,2011,"52,9404",2016,5199,2016,2016,46.0
3,9,46,46013,46013,Forte dei Marmi,,LU,0,0,7660.0,2011,"8,8827",2016,7321,2016,2016,46.0
3,9,46,46014,46014,Fosciandora,,LU,0,0,621.0,2011,"19,8594",2016,583,2016,2016,46.0
3,9,46,46015,46015,Gallicano,,LU,0,0,3882.0,2011,"31,0403",2016,3784,2016,2016,46.0
3,9,46,46017,46017,Lucca,,LU,1,0,87200.0,2011,"185,7334",2016,87738,2016,2016,46.0
3,9,46,46018,46018,Massarosa,,LU,0,0,22330.0,2011,"68,2379",2016,22038,2016,2016,46.0
3,9,46,46019,46019,Minucciano,,LU,0,0,2221.0,2011,"57,2823",2016,2055,2016,2016,46.0
3,9,46,46020,46020,Molazzana,,LU,0,0,1127.0,2011,"31,3297",2016,1040,2016,2016,46.0
3,9,46,46021,46021,Montecarlo,,LU,0,0,4454.0,2011,"15,6300",2016,4434,2016,2016,46.0
3,9,46,46022,46022,Pescaglia,,LU,0,0,3645.0,2011,"70,5479",2016,3490,2016,2016,46.0
3,9,46,46023,46023,Piazza al Serchio,,LU,0,0,2458.0,2011,"27,0295",2016,2361,2016,2016,46.0
3,9,46,46024,46024,Pietrasanta,,LU,0,0,24179.0,2011,"41,6686",2016,23559,2016,2016,46.0
3,9,46,46025,46025,Pieve Fosciana,,LU,0,0,2418.0,2011,"28,7546",2016,2457,2016,2016,46.0
3,9,46,46026,46026,Porcari,,LU,0,0,8604.0,2011,"17,8894",2016,8813,2016,2016,46.0
3,9,46,46027,46027,San Romano in Garfagnana,,LU,0,0,1459.0,2011,"26,1567",2016,1411,2016,2016,46.0
3,9,46,46028,46028,Seravezza,,LU,0,0,13238.0,2011,"39,4678",2016,13064,2016,2016,46.0
3,9,46,46030,46030,Stazzema,,LU,0,0,3318.0,2011,"80,1265",2016,3103,2016,2016,46.0
3,9,46,46031,46031,Vagli Sotto,,LU,0,0,991.0,2011,"41,2192",2016,937,2016,2016,46.0
3,9,46,46033,46033,Viareggio,,LU,0,0,61857.0,2011,"32,5275",2016,61233,2016,2016,46.0
3,9,46,46034,46034,Villa Basilica,,LU,0,0,1700.0,2011,"36,5731",2016,1616,2016,2016,46.0
3,9,46,46035,46035,Villa Collemandina,,LU,0,0,1363.0,2011,"34,7900",2016,1316,2016,2016,46.0
3,9,46,46036,46036,Fabbriche di Vergemoli,,LU,0,0,820.0,2011,"42,5469",2016,804,2016,2016,46.0
3,9,46,46037,46037,Sillano Giuncugnano,,LU,0,0,1150.0,2011,"81,2949",2016,1092,2016,2016,46.0
3,9,47,47001,47001,Abetone,,PT,0,0,687.0,2011,"30,9968",2016,582,2016,2016,47.0
3,9,47,47002,47002,Agliana,,PT,0,0,16792.0,2011,"11,6792",2016,17641,2016,2016,47.0
3,9,47,47003,47003,Buggiano,,PT,0,0,8735.0,2011,"16,0642",2016,8758,2016,2016,47.0
3,9,47,47004,47004,Cutigliano,,PT,0,0,1561.0,2011,"43,9950",2016,1475,2016,2016,47.0
3,9,47,47005,47005,Lamporecchio,,PT,0,0,7583.0,2011,"22,2518",2016,7490,2016,2016,47.0
3,9,47,47006,47006,Larciano,,PT,0,0,6418.0,2011,"24,9667",2016,6395,2016,2016,47.0
3,9,47,47007,47007,Marliana,,PT,0,0,3201.0,2011,"43,0435",2016,3162,2016,2016,47.0
3,9,47,47008,47008,Massa e Cozzile,,PT,0,0,7786.0,2011,"16,0119",2016,7971,2016,2016,47.0
3,9,47,47009,47009,Monsummano Terme,,PT,0,0,20767.0,2011,"32,6232",2016,21374,2016,2016,47.0
3,9,47,47010,47010,Montale,,PT,0,0,10682.0,2011,"32,1174",2016,10802,2016,2016,47.0
3,9,47,47011,47011,Montecatini-Terme,,PT,0,0,19674.0,2011,"17,6864",2016,19772,2016,2016,47.0
3,9,47,47012,47012,Pescia,,PT,0,0,19435.0,2011,"79,1246",2016,19345,2016,2016,47.0
3,9,47,47013,47013,Pieve a Nievole,,PT,0,0,9460.0,2011,"12,6668",2016,9214,2016,2016,47.0
3,9,47,47014,47014,Pistoia,,PT,1,0,89101.0,2011,"236,3969",2016,90039,2016,2016,47.0
3,9,47,47015,47015,Piteglio,,PT,0,0,1797.0,2011,"49,9124",2016,1690,2016,2016,47.0
3,9,47,47016,47016,Ponte Buggianese,,PT,0,0,8771.0,2011,"29,5227",2016,8849,2016,2016,47.0
3,9,47,47017,47017,Quarrata,,PT,0,0,25378.0,2011,"45,9127",2016,26164,2016,2016,47.0
3,9,47,47018,47018,Sambuca Pistoiese,,PT,0,0,1680.0,2011,"77,2396",2016,1533,2016,2016,47.0
3,9,47,47019,47019,San Marcello Pistoiese,,PT,0,0,6672.0,2011,"84,8150",2016,6368,2016,2016,47.0
3,9,47,47020,47020,Serravalle Pistoiese,,PT,0,0,11517.0,2011,"42,0349",2016,11618,2016,2016,47.0
3,9,47,47021,47021,Uzzano,,PT,0,0,5690.0,2011,"7,8501",2016,5679,2016,2016,47.0
3,9,47,47022,47022,Chiesina Uzzanese,,PT,0,0,4479.0,2011,"7,2510",2016,4541,2016,2016,47.0
3,9,248,48001,48001,Bagno a Ripoli,,FI,0,0,25403.0,2011,"74,0913",2016,25464,2016,2016,48.0
3,9,248,48002,48002,Barberino di Mugello,,FI,0,0,10461.0,2011,"133,3254",2016,10720,2016,2016,48.0
3,9,248,48003,48003,Barberino Val d'Elsa,,FI,0,0,4351.0,2011,"65,9607",2016,4388,2016,2016,48.0
3,9,248,48004,48004,Borgo San Lorenzo,,FI,0,0,17854.0,2011,"146,3627",2016,18169,2016,2016,48.0
3,9,248,48005,48005,Calenzano,,FI,0,0,16637.0,2011,"76,9699",2016,17745,2016,2016,48.0
3,9,248,48006,48006,Campi Bisenzio,,FI,0,0,42929.0,2011,"28,7516",2016,45797,2016,2016,48.0
3,9,248,48008,48008,Capraia e Limite,,FI,0,0,7298.0,2011,"24,9167",2016,7699,2016,2016,48.0
3,9,248,48010,48010,Castelfiorentino,,FI,0,0,17489.0,2011,"66,3437",2016,17371,2016,2016,48.0
3,9,248,48011,48011,Cerreto Guidi,,FI,0,0,10364.0,2011,"49,3050",2016,10930,2016,2016,48.0
3,9,248,48012,48012,Certaldo,,FI,0,0,15935.0,2011,"75,2749",2016,16059,2016,2016,48.0
3,9,248,48013,48013,Dicomano,,FI,0,0,5670.0,2011,"61,6319",2016,5517,2016,2016,48.0
3,9,248,48014,48014,Empoli,,FI,0,0,46541.0,2011,"62,4217",2016,48628,2016,2016,48.0
3,9,248,48015,48015,Fiesole,,FI,0,0,13990.0,2011,"42,1928",2016,13801,2016,2016,48.0
3,9,248,48017,48017,Firenze,,FI,1,1,358079.0,2011,"102,3156",2016,377277,2016,2016,48.0
3,9,248,48018,48018,Firenzuola,,FI,0,0,4828.0,2011,"271,9594",2016,4642,2016,2016,48.0
3,9,248,48019,48019,Fucecchio,,FI,0,0,22785.0,2011,"65,1757",2016,23295,2016,2016,48.0
3,9,248,48020,48020,Gambassi Terme,,FI,0,0,4900.0,2011,"83,2314",2016,4830,2016,2016,48.0
3,9,248,48021,48021,Greve in Chianti,,FI,0,0,13886.0,2011,"169,3743",2016,13695,2016,2016,48.0
3,9,248,48022,48022,Impruneta,,FI,0,0,14667.0,2011,"48,7144",2016,14485,2016,2016,48.0
3,9,248,48024,48024,Lastra a Signa,,FI,0,0,18960.0,2011,"42,8991",2016,20062,2016,2016,48.0
3,9,248,48025,48025,Londa,,FI,0,0,1827.0,2011,"59,2885",2016,1839,2016,2016,48.0
3,9,248,48026,48026,Marradi,,FI,0,0,3257.0,2011,"154,0525",2016,3092,2016,2016,48.0
3,9,248,48027,48027,Montaione,,FI,0,0,3776.0,2011,"104,7585",2016,3686,2016,2016,48.0
3,9,248,48028,48028,Montelupo Fiorentino,,FI,0,0,13653.0,2011,"24,6575",2016,14215,2016,2016,48.0
3,9,248,48030,48030,Montespertoli,,FI,0,0,13195.0,2011,"124,8777",2016,13327,2016,2016,48.0
3,9,248,48031,48031,Palazzuolo sul Senio,,FI,0,0,1188.0,2011,"109,1026",2016,1128,2016,2016,48.0
3,9,248,48032,48032,Pelago,,FI,0,0,7509.0,2011,"54,5602",2016,7690,2016,2016,48.0
3,9,248,48033,48033,Pontassieve,,FI,0,0,20529.0,2011,"114,3984",2016,20583,2016,2016,48.0
3,9,248,48035,48035,Reggello,,FI,0,0,16076.0,2011,"121,6458",2016,16337,2016,2016,48.0
3,9,248,48036,48036,Rignano sull'Arno,,FI,0,0,8600.0,2011,"54,1439",2016,8712,2016,2016,48.0
3,9,248,48037,48037,Rufina,,FI,0,0,7382.0,2011,"45,8797",2016,7264,2016,2016,48.0
3,9,248,48038,48038,San Casciano in Val di Pesa,,FI,0,0,16883.0,2011,"107,8317",2016,16963,2016,2016,48.0
3,9,248,48039,48039,San Godenzo,,FI,0,0,1231.0,2011,"99,1989",2016,1148,2016,2016,48.0
3,9,248,48041,48041,Scandicci,,FI,0,0,49765.0,2011,"59,6923",2016,50850,2016,2016,48.0
3,9,248,48043,48043,Sesto Fiorentino,,FI,0,0,47742.0,2011,"48,8110",2016,48523,2016,2016,48.0
3,9,248,48044,48044,Signa,,FI,0,0,17451.0,2011,"18,8084",2016,18748,2016,2016,48.0
3,9,248,48045,48045,Tavarnelle Val di Pesa,,FI,0,0,7675.0,2011,"57,0298",2016,7717,2016,2016,48.0
3,9,248,48046,48046,Vaglia,,FI,0,0,5065.0,2011,"56,9411",2016,5102,2016,2016,48.0
3,9,248,48049,48049,Vicchio,,FI,0,0,8117.0,2011,"138,8610",2016,8047,2016,2016,48.0
3,9,248,48050,48050,Vinci,,FI,0,0,14105.0,2011,"54,1848",2016,14567,2016,2016,48.0
3,9,248,48052,48052,Figline e Incisa Valdarno,,FI,0,0,23124.0,2011,"97,9012",2016,23555,2016,2016,48.0
3,9,248,48053,48053,Scarperia e San Piero,,FI,0,0,11968.0,2011,"115,8099",2016,12157,2016,2016,48.0
3,9,49,49001,49001,Bibbona,,LI,0,0,3209.0,2011,"65,6114",2016,3169,2016,2016,49.0
3,9,49,49002,49002,Campiglia Marittima,,LI,0,0,13220.0,2011,"83,2760",2016,13116,2016,2016,49.0
3,9,49,49003,49003,Campo nell'Elba,,LI,0,0,4553.0,2011,"55,7876",2016,4780,2016,2016,49.0
3,9,49,49004,49004,Capoliveri,,LI,0,0,3763.0,2011,"39,5606",2016,4008,2016,2016,49.0
3,9,49,49005,49005,Capraia Isola,,LI,0,0,394.0,2011,"19,3267",2016,404,2016,2016,49.0
3,9,49,49006,49006,Castagneto Carducci,,LI,0,0,8462.0,2011,"142,3149",2016,8862,2016,2016,49.0
3,9,49,49007,49007,Cecina,,LI,0,0,27992.0,2011,"42,4945",2016,27906,2016,2016,49.0
3,9,49,49008,49008,Collesalvetti,,LI,0,0,16707.0,2011,"107,9895",2016,16592,2016,2016,49.0
3,9,49,49009,49009,Livorno,,LI,1,0,157052.0,2011,"104,7138",2016,158745,2016,2016,49.0
3,9,49,49010,49010,Marciana,,LI,0,0,2208.0,2011,"45,4509",2016,2144,2016,2016,49.0
3,9,49,49011,49011,Marciana Marina,,LI,0,0,1946.0,2011,"5,8590",2016,1953,2016,2016,49.0
3,9,49,49012,49012,Piombino,,LI,0,0,34419.0,2011,"129,8069",2016,33926,2016,2016,49.0
3,9,49,49013,49013,Porto Azzurro,,LI,0,0,3826.0,2011,"13,3301",2016,3773,2016,2016,49.0
3,9,49,49014,49014,Portoferraio,,LI,0,0,11641.0,2011,"48,4808",2016,11896,2016,2016,49.0
3,9,49,49015,49015,Rio Marina,,LI,0,0,2235.0,2011,"19,8950",2016,2165,2016,2016,49.0
3,9,49,49016,49016,Rio nell'Elba,,LI,0,0,1170.0,2011,"16,6232",2016,1108,2016,2016,49.0
3,9,49,49017,49017,Rosignano Marittimo,,LI,0,0,31752.0,2011,"120,6514",2016,30916,2016,2016,49.0
3,9,49,49018,49018,San Vincenzo,,LI,0,0,7023.0,2011,"33,1539",2016,6887,2016,2016,49.0
3,9,49,49019,49019,Sassetta,,LI,0,0,533.0,2011,"26,7469",2016,494,2016,2016,49.0
3,9,49,49020,49020,Suvereto,,LI,0,0,3142.0,2011,"92,3809",2016,3026,2016,2016,49.0
3,9,50,50001,50001,Bientina,,PI,0,0,7766.0,2011,"29,4899",2016,8237,2016,2016,50.0
3,9,50,50002,50002,Buti,,PI,0,0,5773.0,2011,"23,0257",2016,5688,2016,2016,50.0
3,9,50,50003,50003,Calci,,PI,0,0,6409.0,2011,"25,1051",2016,6317,2016,2016,50.0
3,9,50,50004,50004,Calcinaia,,PI,0,0,11684.0,2011,"14,8907",2016,12401,2016,2016,50.0
3,9,50,50005,50005,Capannoli,,PI,0,0,6213.0,2011,"22,7250",2016,6362,2016,2016,50.0
3,9,50,50006,50006,Casale Marittimo,,PI,0,0,1084.0,2011,"14,3589",2016,1110,2016,2016,50.0
3,9,50,50008,50008,Cascina,,PI,0,0,43833.0,2011,"78,6061",2016,45053,2016,2016,50.0
3,9,50,50009,50009,Castelfranco di Sotto,,PI,0,0,12904.0,2011,"48,2483",2016,13183,2016,2016,50.0
3,9,50,50010,50010,Castellina Marittima,,PI,0,0,1985.0,2011,"45,5735",2016,1958,2016,2016,50.0
3,9,50,50011,50011,Castelnuovo di Val di Cecina,,PI,0,0,2290.0,2011,"89,0162",2016,2204,2016,2016,50.0
3,9,50,50012,50012,Chianni,,PI,0,0,1457.0,2011,"61,9916",2016,1375,2016,2016,50.0
3,9,50,50014,50014,Fauglia,,PI,0,0,3592.0,2011,"42,4313",2016,3681,2016,2016,50.0
3,9,50,50015,50015,Guardistallo,,PI,0,0,1254.0,2011,"23,6101",2016,1225,2016,2016,50.0
3,9,50,50016,50016,Lajatico,,PI,0,0,1376.0,2011,"72,6651",2016,1338,2016,2016,50.0
3,9,50,50019,50019,Montecatini Val di Cecina,,PI,0,0,1820.0,2011,"154,9495",2016,1723,2016,2016,50.0
3,9,50,50020,50020,Montescudaio,,PI,0,0,1958.0,2011,"20,1518",2016,2165,2016,2016,50.0
3,9,50,50021,50021,Monteverdi Marittimo,,PI,0,0,778.0,2011,"98,0741",2016,766,2016,2016,50.0
3,9,50,50022,50022,Montopoli in Val d'Arno,,PI,0,0,11167.0,2011,"30,1734",2016,11146,2016,2016,50.0
3,9,50,50023,50023,Orciano Pisano,,PI,0,0,635.0,2011,"11,6218",2016,630,2016,2016,50.0
3,9,50,50024,50024,Palaia,,PI,0,0,4572.0,2011,"73,6440",2016,4628,2016,2016,50.0
3,9,50,50025,50025,Peccioli,,PI,0,0,4939.0,2011,"92,5368",2016,4715,2016,2016,50.0
3,9,50,50026,50026,Pisa,,PI,1,0,85858.0,2011,"185,0690",2016,90875,2016,2016,50.0
3,9,50,50027,50027,Pomarance,,PI,0,0,5845.0,2011,"227,8437",2016,5798,2016,2016,50.0
3,9,50,50028,50028,Ponsacco,,PI,0,0,15237.0,2011,"19,8828",2016,15465,2016,2016,50.0
3,9,50,50029,50029,Pontedera,,PI,0,0,28061.0,2011,"46,0346",2016,29016,2016,2016,50.0
3,9,50,50030,50030,Riparbella,,PI,0,0,1631.0,2011,"58,9604",2016,1640,2016,2016,50.0
3,9,50,50031,50031,San Giuliano Terme,,PI,0,0,31103.0,2011,"91,9400",2016,31184,2016,2016,50.0
3,9,50,50032,50032,San Miniato,,PI,0,0,27585.0,2011,"102,5828",2016,27695,2016,2016,50.0
3,9,50,50033,50033,Santa Croce sull'Arno,,PI,0,0,14061.0,2011,"16,7885",2016,14666,2016,2016,50.0
3,9,50,50034,50034,Santa Luce,,PI,0,0,1737.0,2011,"66,6216",2016,1671,2016,2016,50.0
3,9,50,50035,50035,Santa Maria a Monte,,PI,0,0,12847.0,2011,"38,0351",2016,13073,2016,2016,50.0
3,9,50,50036,50036,Terricciola,,PI,0,0,4511.0,2011,"43,2830",2016,4511,2016,2016,50.0
3,9,50,50037,50037,Vecchiano,,PI,0,0,12366.0,2011,"67,5491",2016,12067,2016,2016,50.0
3,9,50,50038,50038,Vicopisano,,PI,0,0,8479.0,2011,"26,8681",2016,8551,2016,2016,50.0
3,9,50,50039,50039,Volterra,,PI,0,0,10689.0,2011,"252,6378",2016,10403,2016,2016,50.0
3,9,50,50040,50040,Casciana Terme Lari,,PI,0,0,12366.0,2011,"81,3978",2016,12582,2016,2016,50.0
3,9,50,50041,50041,Crespina Lorenzana,,PI,0,0,5325.0,2011,"46,4332",2016,5462,2016,2016,50.0
3,9,51,51001,51001,Anghiari,,AR,0,0,5672.0,2011,"130,9192",2016,5628,2016,2016,51.0
3,9,51,51002,51002,Arezzo,,AR,1,0,98144.0,2011,"384,7537",2016,98996,2016,2016,51.0
3,9,51,51003,51003,Badia Tedalda,,AR,0,0,1091.0,2011,"118,7171",2016,1079,2016,2016,51.0
3,9,51,51004,51004,Bibbiena,,AR,0,0,12284.0,2011,"86,5122",2016,12038,2016,2016,51.0
3,9,51,51005,51005,Bucine,,AR,0,0,10033.0,2011,"131,6157",2016,10033,2016,2016,51.0
3,9,51,51006,51006,Capolona,,AR,0,0,5428.0,2011,"47,5561",2016,5436,2016,2016,51.0
3,9,51,51007,51007,Caprese Michelangelo,,AR,0,0,1516.0,2011,"66,5302",2016,1390,2016,2016,51.0
3,9,51,51008,51008,Castel Focognano,,AR,0,0,3239.0,2011,"56,6283",2016,3099,2016,2016,51.0
3,9,51,51010,51010,Castel San Niccolò,,AR,0,0,2739.0,2011,"83,2702",2016,2695,2016,2016,51.0
3,9,51,51011,51011,Castiglion Fibocchi,,AR,0,0,2218.0,2011,"25,4628",2016,2143,2016,2016,51.0
3,9,51,51012,51012,Castiglion Fiorentino,,AR,0,0,13166.0,2011,"111,4256",2016,13147,2016,2016,51.0
3,9,51,51013,51013,Cavriglia,,AR,0,0,9458.0,2011,"60,8681",2016,9556,2016,2016,51.0
3,9,51,51014,51014,Chitignano,,AR,0,0,933.0,2011,"14,8936",2016,904,2016,2016,51.0
3,9,51,51015,51015,Chiusi della Verna,,AR,0,0,2058.0,2011,"102,3216",2016,1987,2016,2016,51.0
3,9,51,51016,51016,Civitella in Val di Chiana,,AR,0,0,9111.0,2011,"100,3260",2016,9087,2016,2016,51.0
3,9,51,51017,51017,Cortona,,AR,0,0,22495.0,2011,"342,7316",2016,22114,2016,2016,51.0
3,9,51,51018,51018,Foiano della Chiana,,AR,0,0,9348.0,2011,"40,7826",2016,9364,2016,2016,51.0
3,9,51,51019,51019,Laterina,,AR,0,0,3541.0,2011,"24,0377",2016,3463,2016,2016,51.0
3,9,51,51020,51020,Loro Ciuffenna,,AR,0,0,5892.0,2011,"86,5219",2016,5841,2016,2016,51.0
3,9,51,51021,51021,Lucignano,,AR,0,0,3615.0,2011,"44,9309",2016,3562,2016,2016,51.0
3,9,51,51022,51022,Marciano della Chiana,,AR,0,0,3422.0,2011,"23,6944",2016,3454,2016,2016,51.0
3,9,51,51023,51023,Montemignaio,,AR,0,0,576.0,2011,"25,9430",2016,566,2016,2016,51.0
3,9,51,51024,51024,Monterchi,,AR,0,0,1822.0,2011,"29,4156",2016,1742,2016,2016,51.0
3,9,51,51025,51025,Monte San Savino,,AR,0,0,8743.0,2011,"89,8062",2016,8795,2016,2016,51.0
3,9,51,51026,51026,Montevarchi,,AR,0,0,23971.0,2011,"56,6641",2016,24036,2016,2016,51.0
3,9,51,51027,51027,Ortignano Raggiolo,,AR,0,0,878.0,2011,"36,3016",2016,877,2016,2016,51.0
3,9,51,51028,51028,Pergine Valdarno,,AR,0,0,3218.0,2011,"46,4980",2016,3115,2016,2016,51.0
3,9,51,51030,51030,Pieve Santo Stefano,,AR,0,0,3190.0,2011,"156,0867",2016,3136,2016,2016,51.0
3,9,51,51031,51031,Poppi,,AR,0,0,6196.0,2011,"97,0817",2016,6095,2016,2016,51.0
3,9,51,51033,51033,San Giovanni Valdarno,,AR,0,0,16890.0,2011,"21,4497",2016,16944,2016,2016,51.0
3,9,51,51034,51034,Sansepolcro,,AR,0,0,16108.0,2011,"91,1928",2016,15709,2016,2016,51.0
3,9,51,51035,51035,Sestino,,AR,0,0,1421.0,2011,"80,2296",2016,1337,2016,2016,51.0
3,9,51,51037,51037,Subbiano,,AR,0,0,6299.0,2011,"77,8418",2016,6295,2016,2016,51.0
3,9,51,51038,51038,Talla,,AR,0,0,1130.0,2011,"59,8867",2016,1036,2016,2016,51.0
3,9,51,51039,51039,Terranuova Bracciolini,,AR,0,0,12302.0,2011,"85,8786",2016,12251,2016,2016,51.0
3,9,51,51040,51040,Castelfranco Piandiscò,,AR,0,0,9518.0,2011,"55,9910",2016,9820,2016,2016,51.0
3,9,51,51041,51041,Pratovecchio Stia,,AR,0,0,6011.0,2011,"138,2261",2016,5779,2016,2016,51.0
3,9,52,52001,52001,Abbadia San Salvatore,,SI,0,0,6557.0,2011,"58,9933",2016,6340,2016,2016,52.0
3,9,52,52002,52002,Asciano,,SI,0,0,7228.0,2011,"215,6315",2016,7056,2016,2016,52.0
3,9,52,52003,52003,Buonconvento,,SI,0,0,3182.0,2011,"64,8436",2016,3151,2016,2016,52.0
3,9,52,52004,52004,Casole d'Elsa,,SI,0,0,3886.0,2011,"148,7041",2016,3876,2016,2016,52.0
3,9,52,52005,52005,Castellina in Chianti,,SI,0,0,2863.0,2011,"99,7990",2016,2841,2016,2016,52.0
3,9,52,52006,52006,Castelnuovo Berardenga,,SI,0,0,8787.0,2011,"177,1077",2016,8956,2016,2016,52.0
3,9,52,52007,52007,Castiglione d'Orcia,,SI,0,0,2453.0,2011,"141,5389",2016,2314,2016,2016,52.0
3,9,52,52008,52008,Cetona,,SI,0,0,2845.0,2011,"53,5433",2016,2706,2016,2016,52.0
3,9,52,52009,52009,Chianciano Terme,,SI,0,0,7058.0,2011,"36,5614",2016,7067,2016,2016,52.0
3,9,52,52010,52010,Chiusdino,,SI,0,0,1877.0,2011,"141,5667",2016,1863,2016,2016,52.0
3,9,52,52011,52011,Chiusi,,SI,0,0,8836.0,2011,"58,0687",2016,8556,2016,2016,52.0
3,9,52,52012,52012,Colle di Val d'Elsa,,SI,0,0,21256.0,2011,"92,0349",2016,21389,2016,2016,52.0
3,9,52,52013,52013,Gaiole in Chianti,,SI,0,0,2758.0,2011,"128,8832",2016,2741,2016,2016,52.0
3,9,52,52014,52014,Montalcino,,SI,0,0,5145.0,2011,"243,8918",2016,5076,2016,2016,52.0
3,9,52,52015,52015,Montepulciano,,SI,0,0,14237.0,2011,"165,5399",2016,13976,2016,2016,52.0
3,9,52,52016,52016,Monteriggioni,,SI,0,0,9264.0,2011,"99,7309",2016,9890,2016,2016,52.0
3,9,52,52017,52017,Monteroni d'Arbia,,SI,0,0,8744.0,2011,"105,8556",2016,9057,2016,2016,52.0
3,9,52,52018,52018,Monticiano,,SI,0,0,1505.0,2011,"109,5005",2016,1506,2016,2016,52.0
3,9,52,52019,52019,Murlo,,SI,0,0,2388.0,2011,"114,6246",2016,2384,2016,2016,52.0
3,9,52,52020,52020,Piancastagnaio,,SI,0,0,4176.0,2011,"69,6264",2016,4200,2016,2016,52.0
3,9,52,52021,52021,Pienza,,SI,0,0,2141.0,2011,"122,8667",2016,2088,2016,2016,52.0
3,9,52,52022,52022,Poggibonsi,,SI,0,0,28952.0,2011,"70,6019",2016,28835,2016,2016,52.0
3,9,52,52023,52023,Radda in Chianti,,SI,0,0,1693.0,2011,"80,4148",2016,1577,2016,2016,52.0
3,9,52,52024,52024,Radicofani,,SI,0,0,1151.0,2011,"117,9750",2016,1113,2016,2016,52.0
3,9,52,52025,52025,Radicondoli,,SI,0,0,931.0,2011,"132,5264",2016,936,2016,2016,52.0
3,9,52,52026,52026,Rapolano Terme,,SI,0,0,5129.0,2011,"83,0208",2016,5187,2016,2016,52.0
3,9,52,52027,52027,San Casciano dei Bagni,,SI,0,0,1637.0,2011,"92,1425",2016,1603,2016,2016,52.0
3,9,52,52028,52028,San Gimignano,,SI,0,0,7677.0,2011,"138,5687",2016,7719,2016,2016,52.0
3,9,52,52029,52029,San Giovanni d'Asso,,SI,0,0,898.0,2011,"66,5018",2016,842,2016,2016,52.0
3,9,52,52030,52030,San Quirico d'Orcia,,SI,0,0,2680.0,2011,"42,2351",2016,2667,2016,2016,52.0
3,9,52,52031,52031,Sarteano,,SI,0,0,4741.0,2011,"84,8432",2016,4698,2016,2016,52.0
3,9,52,52032,52032,Siena,,SI,1,0,52839.0,2011,"118,5306",2016,53915,2016,2016,52.0
3,9,52,52033,52033,Sinalunga,,SI,0,0,12476.0,2011,"78,6758",2016,12662,2016,2016,52.0
3,9,52,52034,52034,Sovicille,,SI,0,0,9935.0,2011,"143,5768",2016,10062,2016,2016,52.0
3,9,52,52035,52035,Torrita di Siena,,SI,0,0,7357.0,2011,"58,3390",2016,7243,2016,2016,52.0
